id,date,user,department,software,seats,amount
8301,2022-12-12 17:15:42 +0530,Wil Wheaton,Marketting,Fullstory,1,11.0
8302,2022-05-29 21:44:58 +0530,Sheldon Cooper,Tech,Notion,5,35.0
8303,2022-08-04 17:40:35 +0530,Sheldon Cooper,Tech,Appolo,1,17.0
8304,2023-03-22 12:12:06 +0530,Dr. Beverly Hofstadter,Sales,Teams,3,15.0
8305,2023-02-23 00:10:42 +0530,Dr. Beverly Hofstadter,Sales,Github,4,16.0
8306,2022-11-23 22:59:36 +0530,Sheldon Cooper,Tech,Notion,1,7.0
8307,2023-02-05 08:51:03 +0530,Dr. Beverly Hofstadter,Sales,Fullstory,1,11.0
8308,2022-08-19 15:51:30 +0530,Priya Koothrappali,Sales,Circleci,1,9.0
8309,2023-04-04 21:50:22 +0530,Bert Kibbler,Customer Success,Notion,1,7.0
8310,2022-06-11 20:19:17 +0530,Bert Kibbler,Customer Success,Notion,4,28.0
8311,2022-08-11 07:01:29 +0530,Leonard Hofstadter,Tech,Appolo,1,17.0
8312,2023-02-11 15:47:28 +0530,Barry Kripke,Customer Success,Appolo,1,17.0
8313,2023-01-27 18:18:23 +0530,Sheldon Cooper,Tech,Figma,3,42.0
8314,2023-05-02 05:01:13 +0530,Amy Farrah Fowler,Tech,Discord,5,5.0
8315,2022-11-12 05:30:04 +0530,Priya Koothrappali,Sales,Figma,1,14.0
8316,2022-11-05 17:58:37 +0530,Denise,HR,Notion,4,28.0
8317,2022-12-25 02:35:02 +0530,Denise,HR,Circleci,5,45.0
8318,2022-07-29 21:23:21 +0530,Emily Sweeney,HR,Sentry,4,20.0
8319,2022-06-10 01:05:37 +0530,Wil Wheaton,Marketting,Discord,3,3.0
8320,2022-08-26 08:48:50 +0530,Leslie Winkle,Tech,Teams,2,10.0
8321,2022-06-02 13:05:38 +0530,Dr. Beverly Hofstadter,Sales,Fullstory,1,11.0
8322,2023-02-13 05:52:19 +0530,Bert Kibbler,Customer Success,Outplay,2,24.0
8323,2023-02-23 14:43:59 +0530,Barry Kripke,Customer Success,Slack,1,10.0
8324,2023-01-28 00:28:52 +0530,Barry Kripke,Customer Success,Zapier,1,4.0
8325,2022-11-11 14:22:17 +0530,Priya Koothrappali,Sales,Discord,3,3.0
8326,2023-04-02 14:47:48 +0530,Denise,HR,Zapier,5,20.0
8327,2023-01-31 05:00:07 +0530,Amy Farrah Fowler,Tech,Figma,3,42.0
8328,2022-08-26 14:59:07 +0530,Sheldon Cooper,Tech,Circleci,1,9.0
8329,2022-12-06 16:57:35 +0530,Rostenkowski,Tech,Teams,4,20.0
8330,2023-01-01 17:34:27 +0530,Sheldon Cooper,Tech,Sentry,3,15.0
8331,2022-08-28 18:06:27 +0530,Denise,HR,Height,4,12.0
8332,2022-08-07 10:10:43 +0530,Wil Wheaton,Marketting,Zapier,4,16.0
8333,2023-04-04 20:47:15 +0530,Leslie Winkle,Tech,Notion,2,14.0
8334,2023-05-01 13:34:45 +0530,Amy Farrah Fowler,Tech,Apple,1,20.0
8335,2023-03-19 11:43:29 +0530,Sheldon Cooper,Tech,Height,1,3.0
8336,2022-09-13 15:57:43 +0530,Sheldon Cooper,Tech,Discord,5,5.0
8337,2022-11-22 10:17:21 +0530,Amy Farrah Fowler,Tech,Github,1,4.0
8338,2023-02-17 21:21:04 +0530,Priya Koothrappali,Sales,Sentry,2,10.0
8339,2022-12-05 02:40:03 +0530,Barry Kripke,Customer Success,Teams,1,5.0
8340,2023-02-17 08:11:42 +0530,Sheldon Cooper,Tech,Notion,1,7.0
8341,2022-11-28 14:21:28 +0530,Bert Kibbler,Customer Success,Circleci,5,45.0
8342,2022-07-24 21:39:43 +0530,Sheldon Cooper,Tech,Notion,1,7.0
8343,2023-03-23 22:55:34 +0530,Bert Kibbler,Customer Success,Discord,5,5.0
8344,2022-08-31 14:12:24 +0530,Emily Sweeney,HR,Apple,2,40.0
8345,2023-02-01 20:04:54 +0530,Denise,HR,Appolo,1,17.0
8346,2023-04-06 15:20:00 +0530,Denise,HR,Notion,5,35.0
8347,2022-06-07 21:10:11 +0530,Bert Kibbler,Customer Success,Google,4,8.0
8348,2023-01-19 00:04:30 +0530,Dr. V.M. Koothrappali,Marketting,Height,2,6.0
8349,2022-06-26 13:17:42 +0530,Dr. V.M. Koothrappali,Marketting,Sentry,5,25.0
8350,2023-02-16 23:34:40 +0530,Priya Koothrappali,Sales,Discord,3,3.0
8351,2022-06-14 15:00:46 +0530,Leonard Hofstadter,Tech,Teams,3,15.0
8352,2022-09-20 09:34:26 +0530,Emily Sweeney,HR,Google,4,8.0
8353,2022-06-24 17:12:13 +0530,Priya Koothrappali,Sales,Apple,1,20.0
8354,2022-07-04 01:26:14 +0530,Bert Kibbler,Customer Success,Notion,1,7.0
8355,2023-05-03 09:18:19 +0530,Dr. V.M. Koothrappali,Marketting,Github,3,12.0
8356,2023-03-06 12:46:03 +0530,Dr. V.M. Koothrappali,Marketting,Zoho Crm,2,36.0
8357,2022-09-12 12:04:46 +0530,Bert Kibbler,Customer Success,Slack,2,20.0
8358,2023-02-18 20:20:25 +0530,Emily Sweeney,HR,Sentry,3,15.0
8359,2022-10-31 20:53:11 +0530,Amy Farrah Fowler,Tech,Discord,4,4.0
8360,2022-10-02 05:16:32 +0530,Priya Koothrappali,Sales,Apple,4,80.0
8361,2022-06-22 23:02:30 +0530,Barry Kripke,Customer Success,Appolo,5,85.0
8362,2022-05-11 01:23:56 +0530,Denise,HR,Outplay,3,36.0
8363,2023-04-11 09:46:06 +0530,Amy Farrah Fowler,Tech,Apple,2,40.0
8364,2023-04-19 20:37:05 +0530,Priya Koothrappali,Sales,Height,2,6.0
8365,2022-08-12 05:21:07 +0530,Emily Sweeney,HR,Zapier,1,4.0
8366,2023-03-19 07:09:32 +0530,Bert Kibbler,Customer Success,Zoho Crm,5,90.0
8367,2022-05-25 15:36:58 +0530,Sheldon Cooper,Tech,Discord,1,1.0
8368,2022-11-18 10:49:35 +0530,Leslie Winkle,Tech,Teams,5,25.0
8369,2022-07-12 05:14:24 +0530,Dr. Beverly Hofstadter,Sales,Zapier,4,16.0
8370,2023-05-06 16:49:29 +0530,Leonard Hofstadter,Tech,Outplay,1,12.0
8371,2022-10-27 16:34:37 +0530,Dr. V.M. Koothrappali,Marketting,Fullstory,5,55.0
8372,2022-11-13 13:07:50 +0530,Barry Kripke,Customer Success,Github,1,4.0
8373,2022-05-10 21:19:21 +0530,Barry Kripke,Customer Success,Height,1,3.0
8374,2023-03-12 00:01:24 +0530,Rostenkowski,Tech,Fullstory,2,22.0
8375,2023-04-29 15:24:05 +0530,Bert Kibbler,Customer Success,Github,2,8.0
8376,2022-10-13 04:08:19 +0530,Leslie Winkle,Tech,Appolo,1,17.0
8377,2023-01-01 16:12:27 +0530,Wil Wheaton,Marketting,Circleci,5,45.0
8378,2022-10-10 09:18:20 +0530,Priya Koothrappali,Sales,Appolo,2,34.0
8379,2022-12-28 12:56:48 +0530,Dr. V.M. Koothrappali,Marketting,Zapier,1,4.0
8380,2022-11-21 18:40:53 +0530,Amy Farrah Fowler,Tech,Figma,4,56.0
8381,2023-05-06 12:22:01 +0530,Amy Farrah Fowler,Tech,Appolo,1,17.0
8382,2022-10-05 04:22:14 +0530,Wil Wheaton,Marketting,Height,3,9.0
8383,2022-11-19 00:57:31 +0530,Amy Farrah Fowler,Tech,Slack,5,50.0
8384,2023-02-06 13:44:41 +0530,Amy Farrah Fowler,Tech,Notion,1,7.0
8385,2022-11-09 18:21:58 +0530,Priya Koothrappali,Sales,Sentry,1,5.0
8386,2023-02-15 20:22:06 +0530,Sheldon Cooper,Tech,Fullstory,1,11.0
8387,2023-02-15 12:41:10 +0530,Denise,HR,Github,3,12.0
8388,2022-12-04 04:17:04 +0530,Leonard Hofstadter,Tech,Sentry,1,5.0
8389,2023-02-19 19:12:40 +0530,Leslie Winkle,Tech,Discord,3,3.0
8390,2023-04-10 00:15:39 +0530,Bert Kibbler,Customer Success,Discord,2,2.0
8391,2023-01-22 10:08:33 +0530,Dr. Beverly Hofstadter,Sales,Discord,4,4.0
8392,2023-01-30 10:12:35 +0530,Dr. V.M. Koothrappali,Marketting,Github,3,12.0
8393,2023-01-15 14:55:36 +0530,Dr. Beverly Hofstadter,Sales,Teams,3,15.0
8394,2022-11-30 14:07:04 +0530,Dr. Beverly Hofstadter,Sales,Sentry,5,25.0
8395,2022-08-11 01:52:37 +0530,Emily Sweeney,HR,Figma,4,56.0
8396,2023-03-30 18:32:03 +0530,Sheldon Cooper,Tech,Figma,2,28.0
8397,2022-11-17 02:43:31 +0530,Denise,HR,Notion,3,21.0
8398,2023-03-27 01:59:49 +0530,Emily Sweeney,HR,Circleci,2,18.0
8399,2022-09-29 05:57:31 +0530,Leslie Winkle,Tech,Discord,4,4.0
8400,2022-05-19 00:15:49 +0530,Barry Kripke,Customer Success,Sentry,4,20.0
8401,2022-11-10 04:31:58 +0530,Amy Farrah Fowler,Tech,Notion,2,14.0
8402,2023-03-12 21:27:49 +0530,Dr. Beverly Hofstadter,Sales,Apple,3,60.0
8403,2023-04-10 09:31:07 +0530,Rostenkowski,Tech,Apple,3,60.0
8404,2022-08-11 19:12:51 +0530,Leonard Hofstadter,Tech,Circleci,1,9.0
8405,2023-04-26 21:53:32 +0530,Priya Koothrappali,Sales,Appolo,5,85.0
8406,2022-06-29 04:14:37 +0530,Barry Kripke,Customer Success,Github,2,8.0
8407,2022-05-21 21:23:27 +0530,Wil Wheaton,Marketting,Discord,4,4.0
8408,2022-11-24 01:04:13 +0530,Denise,HR,Figma,4,56.0
8409,2023-04-22 17:29:47 +0530,Denise,HR,Teams,1,5.0
8410,2022-07-17 10:25:14 +0530,Wil Wheaton,Marketting,Zoho Crm,1,18.0
8411,2023-03-22 22:20:01 +0530,Priya Koothrappali,Sales,Slack,1,10.0
8412,2022-08-12 11:49:24 +0530,Leslie Winkle,Tech,Fullstory,2,22.0
8413,2023-04-19 07:45:27 +0530,Rostenkowski,Tech,Circleci,3,27.0
8414,2023-03-31 23:50:55 +0530,Dr. Beverly Hofstadter,Sales,Sentry,2,10.0
8415,2023-05-06 17:33:45 +0530,Priya Koothrappali,Sales,Github,5,20.0
8416,2022-09-07 08:51:55 +0530,Sheldon Cooper,Tech,Teams,5,25.0
8417,2022-06-25 11:09:38 +0530,Amy Farrah Fowler,Tech,Zoho Crm,1,18.0
8418,2022-12-31 15:28:41 +0530,Priya Koothrappali,Sales,Teams,3,15.0
8419,2022-10-28 10:00:23 +0530,Leonard Hofstadter,Tech,Zoho Crm,4,72.0
8420,2022-12-22 02:23:48 +0530,Priya Koothrappali,Sales,Discord,2,2.0
8421,2023-01-15 18:15:21 +0530,Sheldon Cooper,Tech,Slack,2,20.0
8422,2023-01-15 10:00:28 +0530,Sheldon Cooper,Tech,Zapier,2,8.0
8423,2023-01-30 03:13:13 +0530,Leonard Hofstadter,Tech,Github,1,4.0
8424,2023-04-28 08:30:00 +0530,Leonard Hofstadter,Tech,Notion,4,28.0
8425,2023-03-31 23:24:06 +0530,Leonard Hofstadter,Tech,Zapier,1,4.0
8426,2023-01-05 04:29:11 +0530,Amy Farrah Fowler,Tech,Circleci,1,9.0
8427,2022-06-30 10:56:52 +0530,Wil Wheaton,Marketting,Notion,4,28.0
8428,2023-03-22 15:14:29 +0530,Dr. Beverly Hofstadter,Sales,Outplay,2,24.0
8429,2023-02-03 23:11:23 +0530,Dr. Beverly Hofstadter,Sales,Appolo,1,17.0
8430,2022-08-04 16:00:47 +0530,Barry Kripke,Customer Success,Google,2,4.0
8431,2022-09-09 22:25:02 +0530,Dr. V.M. Koothrappali,Marketting,Appolo,2,34.0
8432,2022-08-03 21:24:04 +0530,Wil Wheaton,Marketting,Outplay,3,36.0
8433,2022-11-24 03:00:28 +0530,Sheldon Cooper,Tech,Teams,2,10.0
8434,2023-01-24 11:58:34 +0530,Bert Kibbler,Customer Success,Google,3,6.0
8435,2022-09-01 04:16:28 +0530,Dr. V.M. Koothrappali,Marketting,Github,5,20.0
8436,2023-01-05 09:52:05 +0530,Priya Koothrappali,Sales,Appolo,5,85.0
8437,2022-06-07 00:52:09 +0530,Wil Wheaton,Marketting,Sentry,4,20.0
8438,2023-04-07 12:26:10 +0530,Barry Kripke,Customer Success,Discord,5,5.0
8439,2022-05-16 09:00:54 +0530,Leonard Hofstadter,Tech,Teams,5,25.0
8440,2023-01-29 10:46:03 +0530,Barry Kripke,Customer Success,Fullstory,3,33.0
8441,2022-09-13 22:05:24 +0530,Dr. Beverly Hofstadter,Sales,Github,5,20.0
8442,2023-01-28 04:40:36 +0530,Bert Kibbler,Customer Success,Zoho Crm,2,36.0
8443,2023-04-12 16:21:02 +0530,Sheldon Cooper,Tech,Notion,1,7.0
8444,2022-11-10 22:15:01 +0530,Bert Kibbler,Customer Success,Zoho Crm,4,72.0
8445,2022-12-16 07:03:49 +0530,Leslie Winkle,Tech,Teams,1,5.0
8446,2022-08-05 12:09:22 +0530,Amy Farrah Fowler,Tech,Appolo,5,85.0
8447,2022-08-05 11:02:16 +0530,Emily Sweeney,HR,Circleci,5,45.0
8448,2022-06-28 05:05:52 +0530,Leslie Winkle,Tech,Apple,2,40.0
8449,2022-07-12 19:10:41 +0530,Wil Wheaton,Marketting,Apple,4,80.0
8450,2022-11-18 02:07:43 +0530,Wil Wheaton,Marketting,Teams,2,10.0
8451,2022-10-03 04:03:51 +0530,Amy Farrah Fowler,Tech,Apple,2,40.0
8452,2022-12-17 12:43:31 +0530,Leslie Winkle,Tech,Apple,1,20.0
8453,2022-11-14 09:10:25 +0530,Barry Kripke,Customer Success,Fullstory,5,55.0
8454,2022-07-02 08:43:31 +0530,Bert Kibbler,Customer Success,Github,4,16.0
8455,2022-10-12 03:20:34 +0530,Dr. V.M. Koothrappali,Marketting,Zapier,4,16.0
8456,2023-02-07 10:02:51 +0530,Priya Koothrappali,Sales,Discord,2,2.0
8457,2023-01-17 05:39:03 +0530,Dr. V.M. Koothrappali,Marketting,Fullstory,2,22.0
8458,2023-02-08 12:56:18 +0530,Wil Wheaton,Marketting,Zapier,5,20.0
8459,2022-06-20 13:21:06 +0530,Sheldon Cooper,Tech,Appolo,3,51.0
8460,2022-06-20 18:05:46 +0530,Leslie Winkle,Tech,Teams,1,5.0
8461,2022-11-22 02:17:34 +0530,Dr. Beverly Hofstadter,Sales,Circleci,4,36.0
8462,2023-02-08 06:04:51 +0530,Bert Kibbler,Customer Success,Notion,5,35.0
8463,2022-06-26 10:52:41 +0530,Dr. V.M. Koothrappali,Marketting,Notion,2,14.0
8464,2022-06-01 23:42:29 +0530,Priya Koothrappali,Sales,Sentry,1,5.0
8465,2022-08-04 14:47:59 +0530,Dr. V.M. Koothrappali,Marketting,Circleci,4,36.0
8466,2023-05-09 09:52:22 +0530,Dr. V.M. Koothrappali,Marketting,Google,3,6.0
8467,2022-06-19 10:30:19 +0530,Leonard Hofstadter,Tech,Discord,5,5.0
8468,2023-01-18 02:12:42 +0530,Dr. V.M. Koothrappali,Marketting,Outplay,4,48.0
8469,2023-02-17 18:48:08 +0530,Barry Kripke,Customer Success,Zoho Crm,5,90.0
8470,2023-03-30 18:48:59 +0530,Bert Kibbler,Customer Success,Discord,1,1.0
8471,2022-07-05 02:16:36 +0530,Wil Wheaton,Marketting,Height,5,15.0
8472,2022-09-08 20:57:50 +0530,Bert Kibbler,Customer Success,Outplay,4,48.0
8473,2022-12-11 04:26:38 +0530,Bert Kibbler,Customer Success,Google,2,4.0
8474,2023-04-13 14:06:27 +0530,Bert Kibbler,Customer Success,Fullstory,5,55.0
8475,2022-10-29 10:53:51 +0530,Dr. V.M. Koothrappali,Marketting,Google,1,2.0
8476,2023-03-13 00:49:29 +0530,Barry Kripke,Customer Success,Outplay,5,60.0
8477,2022-07-17 03:13:56 +0530,Amy Farrah Fowler,Tech,Outplay,3,36.0
8478,2022-07-29 01:37:29 +0530,Amy Farrah Fowler,Tech,Notion,3,21.0
8479,2022-06-06 08:38:10 +0530,Barry Kripke,Customer Success,Apple,3,60.0
8480,2022-11-02 12:30:20 +0530,Denise,HR,Sentry,5,25.0
8481,2022-09-29 00:58:49 +0530,Emily Sweeney,HR,Circleci,5,45.0
8482,2022-12-25 05:12:15 +0530,Amy Farrah Fowler,Tech,Outplay,5,60.0
8483,2023-04-20 06:14:22 +0530,Denise,HR,Slack,1,10.0
8484,2022-11-30 08:40:32 +0530,Dr. V.M. Koothrappali,Marketting,Zapier,3,12.0
8485,2022-05-14 00:57:11 +0530,Denise,HR,Google,1,2.0
8486,2022-05-22 14:39:49 +0530,Dr. V.M. Koothrappali,Marketting,Height,5,15.0
8487,2023-02-21 05:23:24 +0530,Dr. Beverly Hofstadter,Sales,Height,3,9.0
8488,2022-11-29 13:27:25 +0530,Dr. Beverly Hofstadter,Sales,Outplay,3,36.0
8489,2023-05-09 15:53:05 +0530,Dr. Beverly Hofstadter,Sales,Figma,1,14.0
8490,2023-04-24 19:07:51 +0530,Leslie Winkle,Tech,Google,2,4.0
8491,2023-03-18 15:42:12 +0530,Emily Sweeney,HR,Teams,5,25.0
8492,2022-07-12 09:08:24 +0530,Amy Farrah Fowler,Tech,Height,4,12.0
8493,2022-12-05 23:52:19 +0530,Amy Farrah Fowler,Tech,Github,2,8.0
8494,2023-01-21 20:35:12 +0530,Dr. V.M. Koothrappali,Marketting,Slack,1,10.0
8495,2022-08-22 14:20:15 +0530,Sheldon Cooper,Tech,Appolo,3,51.0
8496,2022-12-08 01:29:17 +0530,Dr. V.M. Koothrappali,Marketting,Notion,3,21.0
8497,2022-08-08 19:25:12 +0530,Bert Kibbler,Customer Success,Slack,3,30.0
8498,2023-04-11 02:12:45 +0530,Dr. Beverly Hofstadter,Sales,Notion,1,7.0
8499,2023-01-09 06:39:16 +0530,Denise,HR,Zoho Crm,5,90.0
8500,2023-05-10 08:12:53 +0530,Dr. Beverly Hofstadter,Sales,Teams,5,25.0
8501,2022-12-15 14:02:38 +0530,Dr. V.M. Koothrappali,Marketting,Appolo,1,17.0
8502,2022-07-31 03:53:44 +0530,Leslie Winkle,Tech,Discord,4,4.0
8503,2022-06-18 18:18:27 +0530,Barry Kripke,Customer Success,Zoho Crm,2,36.0
8504,2022-08-21 06:16:23 +0530,Bert Kibbler,Customer Success,Zapier,5,20.0
8505,2023-02-26 08:23:23 +0530,Leonard Hofstadter,Tech,Zapier,3,12.0
8506,2023-03-31 17:24:04 +0530,Leonard Hofstadter,Tech,Slack,3,30.0
8507,2023-04-20 23:30:26 +0530,Rostenkowski,Tech,Github,5,20.0
8508,2023-03-25 13:23:43 +0530,Sheldon Cooper,Tech,Outplay,1,12.0
8509,2022-10-09 16:50:40 +0530,Priya Koothrappali,Sales,Apple,1,20.0
8510,2022-11-22 10:12:45 +0530,Dr. Beverly Hofstadter,Sales,Outplay,1,12.0
8511,2023-04-07 04:17:54 +0530,Priya Koothrappali,Sales,Fullstory,3,33.0
8512,2022-07-15 10:23:13 +0530,Priya Koothrappali,Sales,Discord,4,4.0
8513,2022-06-03 15:08:46 +0530,Emily Sweeney,HR,Sentry,1,5.0
8514,2022-09-25 23:00:07 +0530,Barry Kripke,Customer Success,Outplay,3,36.0
8515,2023-04-16 21:59:50 +0530,Sheldon Cooper,Tech,Outplay,4,48.0
8516,2022-06-15 18:53:29 +0530,Priya Koothrappali,Sales,Github,5,20.0
8517,2022-07-23 20:10:07 +0530,Amy Farrah Fowler,Tech,Figma,4,56.0
8518,2022-07-07 14:04:09 +0530,Dr. Beverly Hofstadter,Sales,Outplay,1,12.0
8519,2023-03-29 06:55:34 +0530,Bert Kibbler,Customer Success,Fullstory,2,22.0
8520,2023-05-01 04:21:57 +0530,Amy Farrah Fowler,Tech,Circleci,2,18.0
8521,2023-04-17 19:04:36 +0530,Dr. V.M. Koothrappali,Marketting,Google,4,8.0
8522,2023-04-29 20:14:13 +0530,Bert Kibbler,Customer Success,Notion,2,14.0
8523,2022-07-17 11:39:33 +0530,Bert Kibbler,Customer Success,Apple,4,80.0
8524,2022-07-23 06:44:39 +0530,Denise,HR,Zapier,2,8.0
8525,2023-02-28 08:20:58 +0530,Leonard Hofstadter,Tech,Slack,4,40.0
8526,2022-12-20 22:06:57 +0530,Leslie Winkle,Tech,Zoho Crm,4,72.0
8527,2022-07-03 18:36:23 +0530,Bert Kibbler,Customer Success,Figma,1,14.0
8528,2022-08-25 13:11:05 +0530,Dr. Beverly Hofstadter,Sales,Circleci,2,18.0
8529,2022-09-10 10:55:37 +0530,Denise,HR,Fullstory,2,22.0
8530,2023-01-31 16:46:41 +0530,Emily Sweeney,HR,Slack,1,10.0
8531,2022-08-15 05:59:32 +0530,Leslie Winkle,Tech,Slack,4,40.0
8532,2023-02-16 07:17:28 +0530,Wil Wheaton,Marketting,Discord,1,1.0
8533,2022-08-31 09:43:41 +0530,Dr. V.M. Koothrappali,Marketting,Figma,5,70.0
8534,2022-11-01 01:15:42 +0530,Bert Kibbler,Customer Success,Height,3,9.0
8535,2022-07-24 05:15:01 +0530,Barry Kripke,Customer Success,Appolo,5,85.0
8536,2023-01-02 01:22:20 +0530,Dr. Beverly Hofstadter,Sales,Zapier,3,12.0
8537,2022-12-06 22:07:26 +0530,Amy Farrah Fowler,Tech,Google,5,10.0
8538,2023-02-06 21:14:45 +0530,Priya Koothrappali,Sales,Apple,1,20.0
8539,2023-05-04 17:52:25 +0530,Wil Wheaton,Marketting,Outplay,3,36.0
8540,2022-09-21 22:22:59 +0530,Sheldon Cooper,Tech,Github,2,8.0
8541,2023-05-08 13:07:13 +0530,Dr. Beverly Hofstadter,Sales,Appolo,3,51.0
8542,2023-04-15 10:22:58 +0530,Leonard Hofstadter,Tech,Sentry,4,20.0
8543,2023-04-23 00:31:02 +0530,Wil Wheaton,Marketting,Notion,2,14.0
8544,2023-05-04 21:44:59 +0530,Sheldon Cooper,Tech,Figma,3,42.0
8545,2022-08-01 15:03:31 +0530,Priya Koothrappali,Sales,Apple,5,100.0
8546,2022-12-11 07:02:59 +0530,Dr. Beverly Hofstadter,Sales,Circleci,1,9.0
8547,2022-05-28 22:11:34 +0530,Amy Farrah Fowler,Tech,Slack,3,30.0
8548,2022-05-27 11:17:49 +0530,Leslie Winkle,Tech,Outplay,5,60.0
8549,2022-12-18 14:25:55 +0530,Sheldon Cooper,Tech,Height,3,9.0
8550,2023-04-18 22:55:42 +0530,Amy Farrah Fowler,Tech,Discord,3,3.0
8551,2023-02-25 15:23:40 +0530,Amy Farrah Fowler,Tech,Notion,1,7.0
8552,2022-06-04 04:26:56 +0530,Wil Wheaton,Marketting,Zoho Crm,4,72.0
8553,2023-03-23 23:55:31 +0530,Barry Kripke,Customer Success,Sentry,2,10.0
8554,2023-01-17 03:33:07 +0530,Sheldon Cooper,Tech,Github,1,4.0
8555,2023-03-30 10:19:06 +0530,Wil Wheaton,Marketting,Outplay,5,60.0
8556,2022-08-14 08:27:33 +0530,Emily Sweeney,HR,Apple,2,40.0
8557,2023-01-11 15:27:15 +0530,Wil Wheaton,Marketting,Outplay,1,12.0
8558,2022-06-14 13:36:37 +0530,Barry Kripke,Customer Success,Google,1,2.0
8559,2022-07-07 20:03:33 +0530,Bert Kibbler,Customer Success,Slack,4,40.0
8560,2023-03-13 06:56:56 +0530,Leonard Hofstadter,Tech,Google,2,4.0
8561,2022-05-23 05:03:29 +0530,Bert Kibbler,Customer Success,Teams,3,15.0
8562,2023-03-03 18:27:45 +0530,Priya Koothrappali,Sales,Sentry,3,15.0
8563,2023-05-02 16:57:16 +0530,Dr. V.M. Koothrappali,Marketting,Zoho Crm,1,18.0
8564,2022-09-13 13:33:04 +0530,Leonard Hofstadter,Tech,Github,5,20.0
8565,2023-04-10 13:30:34 +0530,Barry Kripke,Customer Success,Outplay,3,36.0
8566,2022-06-03 05:42:21 +0530,Dr. V.M. Koothrappali,Marketting,Slack,4,40.0
8567,2022-06-14 00:37:24 +0530,Rostenkowski,Tech,Outplay,5,60.0
8568,2022-12-02 17:39:10 +0530,Dr. Beverly Hofstadter,Sales,Slack,4,40.0
8569,2023-02-10 16:43:57 +0530,Barry Kripke,Customer Success,Height,2,6.0
8570,2022-08-15 15:28:51 +0530,Sheldon Cooper,Tech,Appolo,3,51.0
8571,2022-07-23 12:45:02 +0530,Amy Farrah Fowler,Tech,Circleci,4,36.0
8572,2022-10-21 00:19:12 +0530,Emily Sweeney,HR,Slack,1,10.0
8573,2023-03-30 08:48:31 +0530,Denise,HR,Figma,2,28.0
8574,2022-09-08 19:02:28 +0530,Sheldon Cooper,Tech,Slack,1,10.0
8575,2023-01-04 06:12:14 +0530,Barry Kripke,Customer Success,Circleci,4,36.0
8576,2023-02-01 20:12:56 +0530,Leonard Hofstadter,Tech,Height,5,15.0
8577,2023-04-24 14:28:04 +0530,Sheldon Cooper,Tech,Figma,2,28.0
8578,2022-11-03 16:46:00 +0530,Leonard Hofstadter,Tech,Fullstory,2,22.0
8579,2022-11-01 20:56:37 +0530,Bert Kibbler,Customer Success,Google,1,2.0
8580,2023-03-28 22:52:54 +0530,Emily Sweeney,HR,Outplay,4,48.0
8581,2023-02-22 10:08:57 +0530,Denise,HR,Zoho Crm,2,36.0
8582,2023-01-07 06:25:10 +0530,Leonard Hofstadter,Tech,Teams,5,25.0
8583,2023-01-24 09:27:42 +0530,Emily Sweeney,HR,Zoho Crm,1,18.0
8584,2022-06-08 17:39:51 +0530,Emily Sweeney,HR,Circleci,4,36.0
8585,2022-07-04 20:11:23 +0530,Emily Sweeney,HR,Google,4,8.0
8586,2023-01-27 03:44:31 +0530,Priya Koothrappali,Sales,Fullstory,3,33.0
8587,2022-12-23 11:25:58 +0530,Dr. Beverly Hofstadter,Sales,Notion,2,14.0
8588,2023-04-23 07:55:46 +0530,Leonard Hofstadter,Tech,Zapier,3,12.0
8589,2023-03-12 17:50:08 +0530,Wil Wheaton,Marketting,Notion,5,35.0
8590,2023-04-30 03:37:47 +0530,Dr. Beverly Hofstadter,Sales,Slack,5,50.0
8591,2023-01-02 06:08:21 +0530,Wil Wheaton,Marketting,Circleci,5,45.0
8592,2023-04-09 16:47:37 +0530,Priya Koothrappali,Sales,Appolo,4,68.0
8593,2022-08-18 19:40:25 +0530,Sheldon Cooper,Tech,Fullstory,1,11.0
8594,2023-03-10 08:08:35 +0530,Sheldon Cooper,Tech,Zoho Crm,5,90.0
8595,2022-06-13 00:25:22 +0530,Bert Kibbler,Customer Success,Circleci,4,36.0
8596,2022-10-01 00:26:57 +0530,Sheldon Cooper,Tech,Github,1,4.0
8597,2022-11-16 13:56:18 +0530,Leslie Winkle,Tech,Discord,4,4.0
8598,2022-11-26 21:08:11 +0530,Sheldon Cooper,Tech,Zoho Crm,5,90.0
8599,2023-01-18 02:50:51 +0530,Amy Farrah Fowler,Tech,Google,2,4.0
8600,2022-12-23 18:10:07 +0530,Sheldon Cooper,Tech,Fullstory,5,55.0
8601,2022-08-16 11:53:24 +0530,Emily Sweeney,HR,Google,5,10.0
8602,2022-08-07 19:34:56 +0530,Dr. Beverly Hofstadter,Sales,Circleci,5,45.0
8603,2022-09-06 10:28:24 +0530,Amy Farrah Fowler,Tech,Github,1,4.0
8604,2022-05-24 09:22:25 +0530,Dr. Beverly Hofstadter,Sales,Circleci,3,27.0
8605,2022-07-08 23:03:12 +0530,Leonard Hofstadter,Tech,Height,1,3.0
8606,2022-12-09 20:55:44 +0530,Leslie Winkle,Tech,Fullstory,1,11.0
8607,2022-07-05 03:11:07 +0530,Bert Kibbler,Customer Success,Figma,1,14.0
8608,2023-02-13 21:38:32 +0530,Denise,HR,Github,5,20.0
8609,2022-07-02 02:55:05 +0530,Wil Wheaton,Marketting,Outplay,2,24.0
